gene,fc_1
AP006621.5,0.493714573
CMB9-55F22.1,1.233652549
AP006621.6,0.535615749
RPLP2,1.026861648
PNPLA2,1.300105169
CRACR2B,0.714860698
CD151,2.081703205
TSPAN4,1.33234583
AP2A2,0.804248694
MUC2,30.04997493
TOLLIP-AS1,0.037415671
BRSK2,12.56068699
KRTAP5-AS1,0.151515312
AP006285.2,0.015333287
MRPL23,0.164935279
CD81,0.736532354
TSSC4,0.849441769
KCNQ1,1.056835317
SLC22A18,0.528686738
PGAP2,0.697301061
AC090587.4,0.49550784
STIM1,0.565641507
RRM1,0.265012515
RP11-23F23.2,0.069476892
OR51E1,5.09E-09
TRIM22,1.71E-07
AC025016.1,3.01E-08
SMPD1,0.904893351
TIMM10B,1.339065703
ILK,0.490318301
ZNF215,8.97E-09
PPFIBP2,0.502135132
EIF3F,0.453830295
TUB,1.46734977
RPL27A,0.609536247
AKIP1,0.247157672
TMEM9B-AS1,0.255959557
IPO7,0.986201645
ZNF143,0.776816583
WEE1,0.317825238
RPL23AP65,1.542323193
SWAP70,0.491447655
ADM,4.786922383
AMPD3,23.49308561
CTR9,0.644076341
ZBED5-AS1,0.142325709
RP11-483L5.1,0.172678974
USP47,0.535513518
MICAL2,0.096284844
MICALCL,0.52422234
PARVA,4.436204093
TEAD1,4.124128546
ARNTL,0.60453867
FAR1,0.690989488
PDE3B,3.033571423
C11orf58,0.754455526
OR7E14P,0.378613095
NUCB2,0.845363795
NCR3LG1,0.887854921
RP1-239B22.5,1.117102771
ST13P5,0.469148909
GTF2H1,0.663647358
LDHA,0.390285651
AC084117.3,1.71E-07
LDHC,4611696.381
SPTY2D1-AS1,0.694969611
RP11-504G3.2,1.401095045
RP11-137N23.1,0.500158599
TMEM86A,1.144566171
ZDHHC13,0.699442132
HTATIP2,5.818201913
PRMT3,0.335487165
RP11-17A1.3,0.317191489
RP11-266A24.1,0.045777808
RP11-945A11.1,0.024420437
LUZP2,0.038720271
CTC-830E23.1,5.43E-09
BDNF-AS,0.238294314
RP11-587D21.1,0.573860264
METTL15,0.948261951
ARL14EP,1.007199356
DNAJC24,0.594232381
ELP4,0.571879862
RCN1,0.733036343
EIF3M,0.330445114
PRRG4,1.003414129
QSER1,0.269289765
TCP11L1,1.684661998
LINC00294,2.589705428
RP1-89D4.1,1.653800664
HIPK3,1.381653745
CAPRIN1,0.547145587
NAT10,0.633696914
CAT,0.218136214
EHF,0.54736171
PDHX,0.913522091
CD44,687.3793681
FJX1,2.005980918
TRIM44,1.195426928
LDLRAD3,2.949476107
C11orf74,0.325511149
API5,0.923336228
TTC17,1.085598058
RP11-484D2.4,0.921180093
HSD17B12,0.963460202
ALKBH3,0.715851701
SEC14L1P1,0.703582429
ACCS,33904502.23
EXT2,0.911946797
CD82,1.258385954
SLC35C1,0.859131152
CRY2,1.741871593
MAPK8IP1,1.021349276
GYLTL1B,1.110701306
CREB3L1,419.2628674
DGKZ,0.716967638
MDK,3.276895633
ATG13,0.832372436
ZNF408,0.57546539
C11orf49,0.361727701
DDB2,0.111770079
NR1H3,0.117312888
MADD,1.733500093
SLC39A13,0.394496825
PTPMT1,0.15418011
RP11-76I23.7,3.49E-08
NDUFS3,0.390423596
PTPRJ,1.735677843
RP11-872D17.4,1.560015299
RTN4RL2,0.27291688
CLP1,1.039118307
ZDHHC5,1.053376908
TMX2,0.984290478
C11orf31,0.490651378
CTNND1,1.661035976
ZFP91,0.974922915
CNTF,1.140965559
GLYATL1,0.249458103
FAM111B,0.079811503
FAM111A,0.211271877
AP000442.1,0.603779751
STX3,1.10151841
MS4A8,0.880778755
CCDC86,0.242216868
TMEM109,0.296699096
TMEM132A,0.019613958
TKFC,0.207576461
RP11-286N22.14,0.107344959
TMEM138,0.69211125
TMEM216,2.902365881
SDHAF2,0.904514363
RPLP0P2,0.652982748
DAGLA,0.272145343
FEN1,0.201660033
FADS2,0.156699976
BEST1,0.019591694
INCENP,0.607212256
SCGB2A1,87.18123049
SCGB1D2,8.428636648
ASRGL1,11.11240224
RCC2P6,7.853993674
RP11-831H9.3,4.47E-09
ROM1,1.812846283
METTL12,0.509940492
UQCC3,0.939909463
TTC9C,0.565051398
POLR2G,0.961637926
TAF6L,0.570954619
TMEM179B,0.44180176
RP11-727F15.9,1.027807015
SLC3A2,0.538812173
AP000438.2,2.137491704
SLC22A10,0.060250766
RARRES3,14.797128
RTN3,1.886540922
C11orf84,2.91958637
MARK2,8.377392265
NAA40,3.015612913
COX8A,4.031893872
OTUB1,3.837193985
STIP1,3.021928922
FERMT3,15.42921346
NUDT22,3.723057257
DNAJC4,2.338821792
VEGFB,5.511092434
FKBP2,4.242513367
RP11-783K16.5,1.091591512
PLCB3,9.010396488
GPR137,4.118396458
ESRRA,2.167887561
PRDX5,1.245701827
CCDC88B,1.043179852
RPS6KA4,3.951400034
AP003774.4,3.516309028
AP001092.4,1.994445061
AP001462.6,0.553775333
PPP2R5B,1.071752849
ARL2,0.549119785
SNX15,1.828980183
SAC3D1,1.124722092
ZFPL1,3.146538394
VPS51,1.850316168
TM7SF2,1.200208588
AP003068.12,1.794301914
RP11-399J13.2,3.823944977
MRPL49,1.66486682
CAPN1,0.660688691
POLA2,0.650356789
CDC42EP2,15.9537263
DPF2,2.290999439
TIGD3,0.532462961
FRMD8,1.834298468
NEAT1,4.411492325
CMB9-22P13.1,0.53970701
MALAT1,1.807221918
SCYL1,3.857555832
SSSCA1,1.165758662
FAM89B,0.938588231
EHBP1L1,0.849864277
SIPA1,1.970834959
PCNXL3,2.55659429
KAT5,2.088191543
OVOL1,1.755759258
MUS81,2.963550963
CCDC85B,0.41328485
DRAP1,1.588644042
SART1,2.051797087
BANF1,1.999399108
SF3B2,1.668739942
PACS1,2.910571132
KLC2,5.505797029
RAB1B,3.133796728
CNIH2,0.718816092
TMEM151A,70.20467289
RP11-867G23.8,0.737715952
PELI3,1.064738256
DPP3,1.91028851
BBS1,1.474841532
CCS,1.099822331
RBM14,1.686844998
RBM4,1.490640305
C11orf80,2.35838177
RCE1,1.481330269
LRFN4,1.088294479
SYT12,2.960397261
RHOD,0.85436921
KDM2A,2.809896344
ADRBK1,4.925143285
ANKRD13D,1.845691174
SSH3,2.586378937
RAD9A,1.923492557
CARNS1,0.357082063
RPS6KB2,3.5744899
CABP4,2.474558036
AIP,1.891566114
NDUFV1,1.011588476
ALDH3B1,0.034524835
NDUFS8,2.566917657
TCIRG1,0.586794008
RP11-802E16.3,0.809637485
CTD-2655K5.1,7.795297332
LRP5,0.56516123
PPP6R3,1.809569816
GAL,1.312009698
IGHMBP2,2.071961229
TPCN2,2.084807233
CCND1,2.867027234
ANO1,22.21486025
FADD,0.397116074
PPFIA1,1.564427802
CTTN,1.901709729
RP11-660L16.2,1.9656627
NADSYN1,0.542102522
FAM86C1,0.312586447
RNF121,0.740990178
IL18BP,0.399213929
LRTOMT,1.246834411
INPPL1,1.253812798
ATG16L2,0.755252871
ARHGEF17,0.668116538
RELT,0.457147349
PLEKHB1,0.064211693
RP11-707G14.1,0.239525179
MRPL48,1.214880756
PAAF1,0.502328288
PPME1,0.954007333
AP001372.2,0.199433519
POLD3,0.373550398
RNF169,0.707429794
RP11-147I3.1,0.45578743
SPCS2,2.049345969
NEU3,0.69201249
RPS3,1.079492713
SERPINH1,43.28398533
MOGAT2,2.476035269
DGAT2,0.211468792
UVRAG,1.398782449
RP11-111M22.4,0.360494756
C11orf30,1.570772944
TSKU,1.788851142
RP11-21L23.2,7.128707037
ACER3,1.721346135
CAPN5,3.288060246
AQP11,0.457709041
AAMDC,0.372783095
THRSP,0.059612097
KCTD21-AS1,0.635927916
USP35,0.656018304
RPS28P7,0.663607407
DDIAS,0.203770264
RAB30-AS1,0.786527016
RP11-113K21.6,0.686055279
BCAS2P1,1.52939545
PCF11,1.334875527
RP11-727A23.4,1.349226414
ANKRD42,0.331034478
TMEM126B,0.690608749
TMEM126A,0.593453486
CCDC83,0.707119558
EED,1.332442527
RP11-320L11.2,3.149245333
C11orf73,0.836533619
PRSS23,2.743761157
TMEM135,3.000703922
FOLH1B,0.06320585
NAALAD2,0.256519195
TUBAP2,0.701219376
RP11-288E14.2,1.589113665
CEP295,0.513555477
SCARNA9,1.166319039
C11orf54,1.902514223
MED17,0.830370172
PANX1,0.326463681
ANKRD49,1.428265689
FUT4,4.447783132
AMOTL1,36.62578468
KDM4D,0.404990123
SRSF8,0.536347988
ENDOD1,0.492260578
CEP57,1.25251749
JRKL,0.794541844
CNTN5,1.61E-08
ARHGAP42,0.878161843
TMEM133,0.956597171
YAP1,0.392924998
BIRC3,1.410492926
BIRC2,1.048755005
RP11-315O6.1,0.076030724
RP11-817J15.2,1
RP11-817J15.3,1
WTAPP1,2.323228029
DYNC2H1,0.430651049
AASDHPPT,0.66155586
RP11-382M14.1,9.35E-09
RAB39A,547.0263351
CUL5,0.845831729
ACAT1,0.47849807
ATM,0.781718841
DDX10,1.021222029
ZC3H12C,1.814657629
FDX1,0.543580889
COLCA2,0.594291594
SIK2,0.531117943
C11orf1,0.068922261
C11orf52,1.240622011
DIXDC1,0.811911856
DLAT,0.848579392
C11orf57,0.80975617
SDHD,0.807529947
PTS,0.991558771
TTC12,3.728977045
RP11-159N11.4,10.25351362
ZBTB16,1.074990061
NNMT,0.655305469
RBM7,1.205315413
REXO2,2.309851573
PAFAH1B2,1.388414685
SIDT2,1.236371782
TAGLN,0.61161376
RNF214,1.357161358
BACE1-AS,1.06902454
CEP164,0.754319712
UBE4A,0.866432267
ATP5L,1.259098674
KMT2A,1.493820693
TTC36,0.206557996
TMEM25,0.541790383
RPL5P30,1.673202953
ARCN1,2.103687651
PHLDB1,0.268415325
RP11-158I9.8,0.236939504
UPK2,0.411870431
CCDC84,0.657051312
TRAPPC4,0.615730948
VPS11,1.809129758
HMBS,0.363274625
C2CD2L,1.024154332
HINFP,1.440968697
NLRX1,0.208524741
CBL,0.770238362
RNF26,0.372593875
CTD-2523D13.2,1.194244311
OAF,0.189145984
TMEM136,1.28550161
ARHGEF12,1.370482512
TBCEL,1.118244694
SC5D,2.758763313
SORL1,1.99812471
C11orf63,280459401.6
GRAMD1B,29122003.31
VWA5A,1.08E-08
OR8G3P,7.00E-09
OR8G5,1.22E-08
TBRG1,0.260833434
SPA17,0.289397641
NRGN,0.322068339
RP11-677M14.7,0.651352154
ROBO3,0.149730305
CCDC15,0.276769343
PKNOX2,0.021074799
EI24,0.664954984
STT3A,1.462568662
CHEK1,0.325732166
HYLS1,3.239500482
FAM118B,0.678911569
FOXRED1,0.596565333
TIRAP,1.402654921
DCPS,0.46987271
ST3GAL4,1.019485761
TMEM45B,3.185709566
APLP2,0.987045257
ST14,1.609433079
NTM,31.47346989
JAM3,2.007445613
VPS26B,2.848702138
ACAD8,2.894494666
GLB1L3,511.1131206
GLB1L2,2.159683754
RP11-627G23.1,101.0722671
LINC01001,0.902883904
BET1L,0.855289786
SIRT3,0.183974147
IFITM3,0.120341602
SIGIRR,0.785468318
ANO9,0.53683994
RNH1,0.782429833
HRAS,1.224714119
LMNTD2,0.18965334
MIR210HG,1.35387073
IRF7,2.068056962
DEAF1,0.545267684
PDDC1,0.981840307
SLC25A22,0.861113424
PIDD1,0.916287786
AP006621.8,0.506637658
POLR2L,0.618715027
CHID1,0.442149517
TOLLIP,1.681722197
MOB2,1.305869647
DUSP8,0.310594984
CTSD,0.876795819
RPL26P30,0.172453757
CDKN1C,0.801070396
PHLDA2,1.089585692
NAP1L4,0.674665005
CARS,0.657306407
OSBPL5,0.962207187
ZNF195,0.406046105
CHRNA10,1.555018289
NUP98,0.844799447
RHOG,0.809264055
AC090587.5,0.24762149
TRIM21,0.145793603
TRIM68,0.574262028
OR51A9P,3.83E-09
OR51E2,3.58E-08
TRIM5,0.332128841
FAM160A2,0.617223583
APBB1,0.289558811
HPX,2.236581064
TRIM3,2.180015954
ARFIP2,1.300618297
RRP8,0.862650099
RP11-732A19.2,1.07346355
TAF10,0.353307134
TPP1,0.30103613
MRPL17,0.356959261
ZNF214,0.153632149
CYB5R2,0.270986527
RIC3,4.589489191
STK33,0.02809246
TRIM66,0.310813544
ST5,0.414524242
TMEM9B,0.722274518
NRIP3,0.573907532
SCUBE2,22.87563445
DENND5A,0.361361453
TMEM41B,1.445571921
CTD-2371O3.3,0.67178612
SBF2,0.571826349
RP11-351I24.3,1.300181952
RNF141,0.792946464
EIF4G2,0.965989872
ZBED5,0.746186644
GALNT18,1.144668038
CSNK2A3,0.860622376
BTBD10,0.519168541
PTH,1
RP11-21L19.1,15.95900971
RRAS2,0.859115915
COPB1,1.872094767
PSMA1,0.612751216
CYP2R1,0.292555116
PLEKHA7,1.150932215
RP11-466H18.1,0.63084715
RPS13,0.702107128
PIK3C2A,1.233776044
KCNJ11,1.623505592
ABCC8,1.49624705
SERGEF,0.240162997
SAAL1,0.385164125
HPS5,0.350124889
TSG101,0.71481651
UEVLD,0.742097806
SPTY2D1,0.934351976
E2F8,0.511340165
FANCF,0.4215514
SVIP,0.198335285
CCDC34,0.257539055
LGR4,3.534012985
LIN7C,0.977074663
HSP90AA2P,0.317467921
KIF18A,0.682679939
IMMP1L,0.891821779
CSTF3,1.049329803
CD59,0.520522376
FBXO3,0.533076339
ABTB2,0.389034202
ELF5,0.983759355
APIP,1.585233701
COMMD9,0.300324961
TRAF6,1.043383793
ALX4,0.157957025
TP53I11,0.411111557
C11orf94,1.399609678
PEX16,0.367570501
PHF21A,0.804797418
CTD-2589M5.4,1.981741663
CHRM4,7.473410211
AMBRA1,0.849087764
RP11-425L10.1,2.494240706
HARBI1,0.391356878
ARHGAP1,0.621303073
CKAP5,0.553466528
ARFGAP2,0.935025848
RP11-390K5.6,0.798024534
PACSIN3,0.434601267
ACP2,0.784886547
PSMC3,0.412465279
CELF1,0.48033056
KBTBD4,0.55636652
MTCH2,0.36508366
FNBP4,0.51542639
NUP160,0.382883424
UBTFL9,3.15E-08
FOLH1,0.005440367
RP11-61N20.3,1.229298422
TNKS1BP1,1.012253106
SSRP1,0.719918935
SLC43A3,30.23833531
SLC43A1,1.060792749
TIMM10,0.460178365
UBE2L6,0.529683491
MED19,1.050221299
LPXN,8.314735329
CMB9-55A18.1,1
GLYATL2,0.176050307
RP11-142C4.6,1.043039283
RP11-142C4.4,0.955539335
RP11-142C4.5,0.626385698
AP001258.4,0.239387786
OSBP,0.880037353
PATL1,1.478921121
FABP5P7,27157762.69
MRPL16,0.294978463
PRPF19,0.362396317
RP11-881M11.4,6.49E-09
VPS37C,0.797805915
DDB1,1.531627484
CYB561A3,0.523014271
CPSF7,1.357832948
SYT7,5.212318911
RP11-286N22.16,8.92836029
TMEM258,0.493163596
FADS1,2.22759568
FADS3,1.097182633
RAB3IL1,0.229657525
FTH1,0.297361362
AHNAK,1.278904866
EEF1G,0.879911016
TUT1,0.360975433
MTA2,0.671721626
EML3,1.5573935
B3GAT3,0.639063946
GANAB,0.827192234
INTS5,0.855357644
C11orf98,0.504752982
LBHD1,0.715881885
UBXN1,0.446406503
BSCL2,0.406346163
HNRNPUL2,0.74103442
ZBTB3,0.425214445
RP11-727F15.12,0.166806589
TMEM223,1.393236737
NXF1,1.073480651
STX5,1.49197351
WDR74,0.432045839
SNHG1,0.747938165
CHRM1,400.896689
HRASLS2,12.81180896
PLA2G16,12.12473298
ATL3,2.642738584
C11orf95,0.674337612
RCOR2,0.271170631
MACROD1,1.147027012
RP11-21A7A.3,9.740404361
TRPT1,5.135206627
RP11-783K16.14,2.290033961
PPP1R14B,1.050649859
BAD,3.437874995
TRMT112,2.73645747
NRXN2,6.887755943
SF1,1.824999809
MAP4K2,2.407435882
MEN1,3.713901983
CDC42BPG,1.583570924
EHD1,1.665323656
ATG2A,2.236000792
C11orf85,0.239633694
CDCA5,0.655512011
ZNHIT2,1.056930827
FAU,1.607662218
SYVN1,5.757259743
AP003068.23,0.312441236
SLC25A45,1.699905215
LTBP3,0.877444535
SSSCA1-AS1,0.780758068
MAP3K11,3.330029294
RELA,2.993954437
RNASEH2C,1.533567632
AP5B1,1.797465989
CFL1,2.465254087
EFEMP2,1.478296706
FIBP,1.113230822
C11orf68,1.099239605
EIF1AD,1.766410106
RP11-1167A19.2,0.650220172
RP11-755F10.1,0.191314391
YIF1A,4.097639172
BRMS1,1.300293041
B4GAT1,1.446502255
SLC29A2,6.815156003
MRPL11,1.35066857
CTD-3074O7.5,1.092759379
ZDHHC24,2.172539154
CTSF,0.507135217
CCDC87,0.511905985
RBM4B,1.871271067
SPTBN2,3.488654415
PC,1.54593023
POLD4,1.80745783
CLCF1,3.144666538
PPP1CA,2.7315074
PTPRCAP,13.59919652
CORO1B,9.150996732
TMEM134,1.30898735
PITPNM1,0.718241114
CDK2AP2,3.060235946
RP11-655M14.13,0.246771763
NUDT8,0.067077752
ALDH3B2,0.714607717
RPL37P2,1.581373223
FAM86C2P,0.601848175
UNC93B1,0.904347473
RP5-901A4.1,0.692594551
CHKA,2.743268097
SUV420H1,3.786916277
C11orf24,1.013806734
MTL5,1.4069009
CPT1A,1.023470931
MRPL21,1.124084019
ORAOV1,1.198888486
SHANK2,4.218577339
AP001271.3,6.879553448
DHCR7,1.473280033
RP11-849H4.2,1.032740163
NUMA1,1.996887892
LAMTOR1,0.738932166
ANAPC15,1.075361743
CLPB,0.842522442
ARAP1,0.617611799
STARD10,1.860479912
FCHSD2,1.574641926
FAM168A,0.898197347
RAB6A,0.764690413
COA4,0.682788488
UCP2,2.395979163
C2CD3,1.262816267
LIPT2,0.764095036
RP11-864N7.2,1.173227351
XRRA1,4.939642112
CTD-2562J17.6,0.578328215
ARRB1,0.394286546
KLHL35,0.069977212
GDPD5,1.751337722
MAP6,41.96463137
PRKRIR,1.328076793
RP11-111M22.3,0.335742367
RP11-21L23.3,0.244091993
PAK1,1.512535695
CLNS1A,0.620696588
RSF1,0.742563333
FTH1P16,1.734998608
AP000580.1,0.826781925
INTS4,0.569331671
NDUFC2,0.966106004
ALG8,1.068060013
KCTD21,0.585401669
NARS2,0.983888838
PRCP,0.560510069
RAB30,0.62429998
RP11-727A23.5,0.69414989
RP11-727A23.11,0.701596709
CCDC90B,0.751513936
DLG2,4.562055865
CREBZF,1.158136675
SYTL2,4.235159896
PICALM,2.238301114
ME3,1045573826
RP11-736K20.5,17.20082326
FZD4,25.5747857
CTSC,0.002735135
CHORDC1,0.527692527
SLC36A4,1.160517323
SMCO4,1.582893979
RP11-178H8.7,7.248918401
TAF1D,1.142235396
VSTM5,70.86764346
RP11-680H20.1,1.412127091
MRE11A,0.511046559
RP11-685N10.1,2.967907434
CWC15,0.541808016
SESN3,0.236799095
FAM76B,0.949010232
MTMR2,1.718839767
CCDC82,1.512950513
TMEM123,0.914222441
MMP7,1.42E-07
MMP20,1
MMP10,0.583911657
MMP1,11956248.28
RP11-690D19.3,1.392888389
DCUN1D5,0.520461506
CASP4,0.105371602
MSANTD4,0.417782066
KBTBD3,0.244471727
CWF19L2,0.428191966
ALKBH8,0.692600497
SLC35F2,1.600432588
NPAT,0.419987903
C11orf65,0.070954809
KDELC2,146.8109232
EXPH5,0.374953173
RDX,1.509187388
ARHGAP20,0.068510189
COLCA1,0.441880771
PPP2R1B,0.783279252
ALG9,0.925910782
FDXACB1,0.479036966
CRYAB,0.406973278
PIH1D2,0.320714227
TIMM8B,0.595887275
DRD2,1314.518554
ZW10,0.725803453
USP28,0.912823757
RP11-667M19.9,0.765039104
C11orf71,0.235965633
NXPE1,1
CADM1,7.183805278
BUD13,0.816767718
ZPR1,0.703187823
SIK3,1.433466865
AP000936.1,0.835116006
PCSK7,1.954706095
BACE1,0.656017509
TMPRSS13,0.015355178
MPZL3,1.056621826
MPZL2,0.931550794
RP11-770J1.3,0.111935543
IFT46,0.433689125
AP002954.6,7.34E-09
DDX6,0.528547546
BCL9L,0.496270424
RP11-110I1.12,0.151742223
RPS25,0.599109198
SLC37A4,0.655922274
HYOU1,1.746419321
RP11-110I1.14,0.63774771
RP11-110I1.13,0.99059962
H2AFX,0.463129306
DPAGT1,4.064283714
MCAM,2.529379315
USP2,0.051105559
PVRL1,1.111241771
HSPA8,0.495238429
SCN3B,198046697.1
ZNF202,0.56859187
SIAE,0.071249253
RP11-677M14.2,1.08E-08
ESAM,0.47330319
MSANTD2,1.218416967
AP000866.1,1.323182972
TMEM218,0.802449728
FEZ1,3.247693591
STT3A-AS1,0.248431225
ACRV1,2.24685102
PATE2,3.362002562
RP11-680F20.10,0.945149811
PUS3,0.609528306
CDON,0.714216501
RPUSD4,0.537001189
RP11-50B3.4,0.609802887
SRPR,1.665968351
RP11-712L6.5,3.171391355
ST3GAL4-AS1,0.250232379
RP11-676M6.1,0.504652027
ARHGAP32,2.662046
NFRKB,0.989504152
PRDM10,2.2617328
ZBTB44,0.808883134
RP11-890B15.3,1.116837272
SNX19,1.140011272
AP004372.1,0.051386219
MIR4697HG,0.937364011
IGSF9B,1.092336866
NCAPD3,13.42369089
THYN1,0.95478569
B3GAT1,1252.10783
CCDC77,0.529159206
B4GALNT3,1.389711147
WNK1,1.488657647
ERC1,1.6348109
ADIPOR2,1.884729554
LRTM2,380806477
FKBP4,1.068043215
ITFG2,2.114805364
RHNO1,0.875151105
RP11-372B4.3,0.446087331
TULP3,0.958902863
TEAD4,1.445535656
RP11-253E3.3,3.247052883
TSPAN9,3.152537515
HSPA8P5,1.62E-07
TIGAR,0.626560547
RAD51AP1,0.243435407
DYRK4,0.409536037
NDUFA9,1.100177391
RP11-1038A11.3,0.215658115
CD9,1.734117487
PLEKHG6,1.145185925
LTBR,1.698370725
RP1-102E24.8,2.339708731
TAPBPL,0.956176322
NCAPD2,0.509358669
GAPDH,0.640130115
COPS7A,0.761423949
PTMS,0.594748109
LAG3,3.131757273
P3H3,3.73756997
GNB3,0.496182758
USP5,0.707645691
TPI1,0.407890884
LRRC23,0.595292611
U47924.6,0.23654971
DSTNP2,0.307219662
ENO2,0.07549797
ATN1,0.846940028
C12orf57,0.51345879
PTPN6,0.613932256
U47924.27,0.677180017
EMG1,0.519804954
C1RL-AS1,0.232432266
CLSTN3,0.174562141
PEX5,0.399031882
FOXJ2,0.714598698
NECAP1,0.73934779
RIMKLB,0.597557205
PHC1,1.082946959
A2M-AS1,0.398117096
RP11-22B23.1,0.295092511
RP11-705C15.2,0.200345223
RP11-705C15.3,0.250974113
CLEC2D,0.352550876
GABARAPL1,0.420860869
EIF2S3L,0.503371997
SMIM10L1,0.835749037
ETV6,1.274152825
RP11-267J23.4,0.670785829
LOH12CR1,0.350831981
CREBL2,0.257126502
CDKN1B,0.698404656
RP11-180M15.7,0.725297862
APOLD1,0.331540265
DDX47,0.856190125
RP11-392P7.1,1.328255252
RPL13AP20,1.446420192
GPRC5A,19.14545872
RP11-392P7.6,116402608.5
HTR7P1,0.350887286
KIAA1467,2.971504955
EMP1,13.01184434
ATF7IP,1.554011711
H2AFJ,0.959198606
C12orf60,0.108903966
STRAP,0.802162297
DERA,0.278333087
MGST1,0.228406275
RP11-1018J11.1,3159866.354
PLEKHA5,0.722839194
AEBP2,0.770344133
PDCD5P1,1.004179267
PDE3A,1.76E-07
RP11-424C20.2,0.096686993
PYROXD1,0.600438297
GOLT1B,1.893760877
CMAS,0.915766345
ETNK1,1.153674125
LYRM5,0.743818222
RASSF8,4.701747626
FGFR1OP2,0.853779335
MED21,0.363240354
RP11-582E3.6,1.641769405
STK38L,0.205952692
ARNTL2,0.076721181
PPFIBP1,0.549574999
MRPS35,0.790637768
KLHL42,0.556333422
CCDC91,0.549785294
DDX11,0.455870674
METTL20,0.343255515
RP11-467L13.7,0.357637095
RP11-467L13.5,0.132159628
KIAA1551,0.520164862
BICD1,0.987701247
RP11-843B15.4,0.360643818
RP11-817I4.1,1.291295953
FGD4,4.337048535
DNM1L,1.125754768
ALG10,0.49663214
ALG10B,0.884189866
PPHLN1,0.811994242
RP11-351C21.2,1.586289405
IRAK4,0.60627918
TMEM117,0.709744917
ANO6,0.302742621
ARID2,0.712335467
RP11-96H19.1,0.221868351
RP11-446N19.1,0.708291335
PCED1B,0.052118064
SLC48A1,0.693964819
RP5-1057I20.4,0.496468088
RP11-89H19.2,0.207867805
TMEM106C,0.270441632
PFKM,0.479649935
RP11-579D7.4,0.558832717
CACNB3,0.570337951
RP11-386G11.10,0.181919132
TUBA1C,1.284485586
PRPH,0.502431969
TROAP,0.867999745
DNAJC22,0.738185856
SPATS2,1.397978861
RP11-161H23.10,0.252998479
POLR2KP1,0.396754347
PRPF40B,0.465857161
TMBIM6,1.412294614
BCDIN3D-AS1,0.122543924
ASIC1,0.502857312
SMARCD1,1.470173514
COX14,0.775959019
LARP4,1.315625585
DIP2B,2.922592309
ATF1,1.384356787
METTL7A,0.76024317
LETMD1,0.787084866
DAZAP2,1.074073967
SCN8A,9.893447301
ACVR1B,1.405850974
NR4A1,4.025090435
ATG101,1.043609814
KRT7,7.029252619
KRT18,2.021853523
EIF4B,0.672033591
RP11-983P16.2,1.684132412
TNS2,0.719849858
HIGD1AP1,0.82621203
ZNF740,0.995675712
MFSD5,1.424495035
ESPL1,1.524091306
PFDN5,0.73204556
C12orf10,0.772643114
SP1,1.532359711
AMHR2,0.026206843
PRR13,0.48607892
PCBP2,1.182396162
TARBP2,0.799950385
HOXC13,0.126660136
HOXC12,0.012367264
HOXC11,7.468576649
HOXC10,0.01003225
HOXC9,0.745229622
HOXC6,1.836498836
AC012531.25,1.476205464
HOXC5,1.381289291
HOXC4,1.262410955
RP11-834C11.4,127334034.6
HNRNPA1,0.410147532
COPZ1,1.052921339
MUCL1,1.320448776
BLOC1S1,0.508026285
RDH5,1.213583476
RP11-644F5.11,0.632632939
GDF11,0.747078117
ORMDL2,1.116533319
TMEM198B,0.183651803
DGKA,1.324011347
CDK2,0.67492787
RAB5B,1.237794892
SUOX,1.254291214
IKZF4,0.660496052
RPS26,2.300724534
ERBB3,0.143479409
PA2G4,0.495530049
ZC3H10,0.449626905
ESYT1,0.366053971
MYL6B,0.57379712
MYL6,0.486094587
NABP2,0.822030608
COQ10A,0.172224997
RP11-977G19.11,1.233197698
IL23A,0.16230213
SPRYD4,0.562051047
RP11-153M3.1,0.366743818
RBMS2,0.551953957
HSD17B6,4.088021108
NAB2,9.373896651
LRP1,1.252865329
NXPH4,0.188813344
SHMT2,0.36642233
MARS,1.073232755
MBD6,1.485554334
KIF5A,8.199047457
PIP4K2C,0.85016492
DTX3,1.044175115
ARHGEF25,0.558981167
SLC26A10,1.427329244
OS9,0.956785287
AGAP2-AS1,5.113386497
TSPAN31,1.613154422
Mar-09,0.839132503
METTL21B,0.855661528
TSFM,0.708625708
RP11-571M6.17,1.047462856
XRCC6BP1,0.262560636
SLC16A7,0.004600308
USP15,0.640593716
MON2,2.144119082
RP11-631N16.4,3.201839113
RPL14P1,0.703109886
TMEM5,1.011728277
SRGAP1,0.226349656
XPOT,0.468536072
TBK1,0.985828421
RASSF3,0.74819697
TBC1D30,1.651106814
LEMD3,1.148587023
LLPH-AS1,1.384427378
CAND1,0.873367215
DYRK2,0.624109856
RAP1B,0.803231467
NUP107,0.446713637
SLC35E3,0.474736995
MDM2,1.092577313
CPSF6,1.044982599
YEATS4,0.56206472
FRS2,1.150119818
CCT2,0.507263809
RAB3IP,3.105221969
CNOT2,1.301684051
THAP2,1.644234378
TMEM19,1.124277221
RAB21,1.2046831
TBC1D15,1.385321854
ATXN7L3B,0.864377128
ZDHHC17,1.123085811
RP11-315E17.1,0.000953335
METTL25,0.565964073
TMTC2,3.288438531
RP11-408B11.2,0.005410292
C12orf29,0.547405538
TMTC3,0.641848303
LINC00936,0.238709223
RP11-693J15.6,1.77E-08
