gene,GSE55030_p_val,GSE71797_fc_1,GSE71797_fc_2,GSE82223_fc_1,GSE86532_fc_1,GSE92574_fc_1,GSE110903_fc_1
PGBD3,0,0,0,0,0,0.4616559,0.862081393
OGDHL,0,0,0,0,0.420916632,0,1.989129569
PARG,0,2.450222481,0.83491569,0,0,0,0.924222444
ASAH2,0,0,0,0,0,0,0.413411222
SGMS1,0,1.40692186,0.332253131,0,0,0,2.050457549
CSTF2T,0,0.998610951,1.166220282,0,0.993766171,2.089260592,0.320541176
RP11-319F12.2,0,0,0,0.405594475,0,0,0.143499237
ZWINT,0,0,0,0,0.188274169,0,0.217177875
IPMK,0,0,0,0,0.107166979,0,0.395151067
FAM13C,0,0,0,0,0.014453951,0,3.938867759
SLC16A9,0,0,0,0,0,0,0.15737138
CCDC6,0,3.099040512,0.808743186,0,0,0,0.593592876
ANK3,0,0.081314002,0.173790712,0,0,0,0.289748767
TMEM26,0,0,0,0,0,0,103336138.2
RTKN2,0,0,0,0,0.008881392,0,0.672851086
JMJD1C,0,1.046273449,1.128821955,0,0.446971105,0,0.775377282
MRPL35P2,0,0,0,0,0,0,1
RP11-170M17.2,0,0,0,0,0,0,1.071768256
DNAJC12,0,0,0,0,0,0,0.503672362
HERC4,0,2.248934264,1.140607592,0,0,0,0.946945419
PBLD,0,0,0,0,0.002237277,0,1.151818787
RUFY2,0,1.294266987,0.914099223,0,0.014368561,0,0.917540101
DNA2,0,0,0,0,0.207842661,0,0.294395973
SLC25A16,0,1.731253971,0.367147016,0,0,0,0.983392117
TMEM14D,0,0,0,0,0,0,2.17E-07
AIFM2,0,0,0,0,0,0,3.977692008
TYSND1,0,1.289694433,0.901447519,0,0,0,0.282144307
SAR1A,0,1.747028347,0.769413558,0,0,0,1.194437881
PPA1,0,1.779608826,0.968658653,0,0,0,0.410383361
LRRC20,0,8.114859139,0.137471982,0,0,0,0.052966921
PCBD1,0,0.241009304,0.868436947,0,0,0.60874147,0.586973882
PSAP,0,10.38895932,0.468520836,0,0,0,0.520642988
SPOCK2,0,0,0,0,0.00367386,0,3.857240273
ASCC1,0,3.218328209,0.645567511,0,0,0,0.727200774
RP11-442H21.2,0,0,0,0,0,0,1.00854526
DNAJB12,0,2.460311358,0.642531996,0,0,0,1.348510219
MICU1,0,1.338482986,0.761018651,0,0.233446195,0,0.395264824
NPM1P24,0,0,0,0,0,0,0.982498127
RPL17P50,0,0,0,0,0,0,1.228250117
P4HA1,0,1.965990811,1.313199377,0,0.058932867,0,0.4098652
RP11-152N13.16,0,0,0,0,0,0,0.727043851
ECD,0,4.281176426,0.55381135,0,0,0,0.935816933
DNAJC9,0,0.997459417,1.708010114,0,0.088146855,0,0.528381936
MRPS16,0,2.516143698,0.924551129,0,0,0,0.545757735
CFAP70,0,0,0,0,0,0,1.212924964
ANXA7,0,1.925059606,0.921938599,0,0,0,0.843254073
RP11-345K20.2,0,0,0,0,0,0,0.875183909
PPP3CB,0,2.671679905,1.222646287,0,0,0,1.701330382
USP54,0,0.129172733,0.418906198,0,0.544909401,0,0.283498819
AGAP5,0,0,0,0,0,0,1.127193267
RP11-574K11.29,0,0,0,0,0,0,1.087579075
BMS1P4,0,0,0,0,0,0,0.86863416
RP11-574K11.24,0,0,0,0,0,0,0.934580383
RP11-574K11.32,0,0,0,0,0,0,0.107856298
ZSWIM8-AS1,0,0,0,0,0,0,0.720811635
NDST2,0,0,0,0,0,0,0.526343651
CAMK2G,0,2.618239836,0.56361435,0,0,0,0.274635157
AP3M1,0,1.861173241,0.899348326,0,0.417009295,0,1.297167977
COMTD1,0,0.217793462,2.957206039,0,0.316886508,3.119521494,0.605000871
ZNF503,0,0,0,0,0.000756578,0,1.253933667
RP11-399K21.13,0,0,0,0,0,0,0.190773104
KCNMA1,0,2.02095436,1.450211785,0,0,0,2.58538124
DLG5,0,3.559446366,0.310297876,0,0,0,1.115348422
POLR3A,0,0,0,0,0,0,0.799717553
ZMIZ1-AS1,0,0,0,0,0,0,0.044349275
ZCCHC24,0,0,0,0,0,0,0.732540336
SFTPA2,0,0,0,0,0,0.012133379,0.79243492
NUTM2B-AS1,0,0,0,0,0,0,0.916815673
RP11-119F19.5,0,0,0,0,0,0,0.332964711
RP11-119F19.4,0,0,0,0,0,0,0.408083464
TMEM254-AS1,0,0,0,0.483319494,0,0,0.313995948
ANXA11,0,5.025127998,0.441593375,0,0,0,1.050442378
EIF5AP4,0,0,0,0,0,0,0.495866802
WAPAL,0,2.073738705,1.991067794,0,0.001322758,0,1.834903709
GLUD1,0,0.54845473,3.494125262,0,0.000843709,0,3.408403823
NUTM2A-AS1,0,0,0,0,0.017886207,0,1.611034525
ATAD1,0,1.604155951,3.062983598,0,0.000262365,0,1.708418454
KLLN,0,0,0,0,0,0,0.329827485
ANKRD22,0,0,0,0,0.481161908,0,1.678674633
ACTA2,0,0,0,0,0,0,1.572394726
LIPA,0,3.261643458,1.030652825,0,0,0,0.584378018
PANK1,0,0,0,0,0.870086774,0,0.28436182
RP11-80H5.7,0,0,0,0,0,0,0.144737162
ANKRD1,0,0,0,0,0,0,7942365.267
PPP1R3C,0,0,0,0,0,0,90.86071152
TNKS2-AS1,0,0,0,0,0,0,0.826005829
SRP9P1,0,0,0,0,0,0,0.37180596
FGFBP3,0,0,0,0,0,0,0.164090755
CPEB3,0,0,0,0,0,0,1.99451765
IDE,0,3.450060404,0.487390638,0,0,0,1.350289967
MYOF,0,0,0,0,0,0,16.87021122
FRA10AC1,0,0,0,0,0.032643296,0,0.80946215
PIPSL,0,0,0,0,0,0.021369391,0.838103483
NOC3L,0,5.17004943,2.662782892,0,0.003046191,0,0.938594105
PDLIM1,0,12.2967127,1.008152858,0,0,0,0.075127508
SORBS1,0,0,0,0,0.003008648,0,1.002248154
ALDH18A1,0,1.174660445,1.083432223,0,0,0,0.507841313
TCTN3,0,2.795856763,0.655707034,0,0,0,0.675410163
ENTPD1-AS1,0,0,0,0,0,0,0.186446712
NPM1P25,0,0,0,0,0,0,1.238560842
BLNK,0,0,0,0,0,0,1.343135481
TLL2,0,0,0,0,0,0,4.763306637
TM9SF3,0,2.382016935,0.993639383,0,0.147317246,0.258988013,2.730047309
PIK3AP1,0,0,0,0,0,0,0.83249518
SLIT1,0,0,0,0,0.053423618,0,4.842440696
ARHGAP19,0,0,0,0,0,0,0.263783422
FRAT2,0,1.577713386,0.484035398,0,0,0.234997256,0.94661448
RRP12,0,3.358717613,2.513094907,0,0.580107418,0,0.447504802
EXOSC1,0,2.584711463,1.797462189,0,0.118529046,0,0.631233863
MMS19,0,2.126414867,1.18369024,0,0,0,1.244906404
MORN4,0,0,0,0,0,0,0.383082803
AVPI1,0,0,0,0,0,0,0.200835856
PYROXD2,0,0,0,0,0,0,0.189713003
HPS1,0,3.264028114,0.783520905,0,0,0,0.0009816
HPSE2,0,0,0,0,0,0,9.50E-07
GOT1,0,0.587036194,3.534447456,0,0.055876836,0,1.307742812
SLC25A28,0,0,0,0,0.059695595,0,0.99154681
RP11-483F11.7,0,0,0,0.04346022,0,0,0.198330854
COX15,0,2.061264287,2.11489213,0,0.005036642,0,1.255236619
DNMBP,0,0,0,0,0.162931904,0,0.835640754
ERLIN1,0,2.46183449,3.117608622,0,0.064900694,0,1.681278047
CHUK,0,1.817047807,2.753156282,0,0.019715398,0,1.437927104
CWF19L1,0,2.361453158,2.457870526,0,0.000745226,0,0.661607807
BLOC1S2,0,0.908518479,2.443371649,0,0.001073476,0,1.459203438
SEC31B,0,0,0,0,0.283081136,0,1.972833318
NDUFB8,0,2.026856959,2.006688818,0,0.006528973,2.602763497,0.88637616
MRPL43,0,2.111857775,1.743170424,0,0.062908447,0,1.080918
RP11-108L7.4,0,0,0,0,0,0,3.966859092
RP11-108L7.15,0,0,0,0,0,0,0.867467973
POLL,0,0,0,0,0,0,0.416109333
FBXW4,0,0.676246383,0.729472019,0,0,0,0.95114382
NPM3,0,1.400810262,1.805926867,0,0.984993822,1.36266662,0.235140396
MGEA5,0,2.188115974,0.53094245,0,0,0,0.372451947
C10orf76,0,0,0,0,0.321363151,0,1.499924561
LDB1,0,2.212199769,0.315712908,0,0,0,0.326142452
PSD,0,0,0,0,0.062878261,0,13.06190879
CUEDC2,0,1.854457006,0.98113308,0,0.851571506,2.127790002,0.287655436
C10orf95,0,0,0,0,0,0,1.556258606
ACTR1A,0,2.475401716,0.631271836,0,0,0,0.736376057
ARL3,0,0,0,0,0,0,0.470209844
NT5C2,0,4.299504433,0.505677743,0,0,0,0.948223495
PCGF6,0,0,0,0,0.01621334,0,0.538144738
USMG5,0,1.956792628,0.847095306,0,0,1.990586205,0.81103663
CALHM2,0,0,0,0,0.001732008,0,66.79545383
SH3PXD2A,0,0,0,0,0,0,5.203389519
OBFC1,0,0,0,0,0,0.620199475,0.61753347
ITPRIP,0,0,0,0,0,0,0.357652895
CFAP58-AS1,0,0,0,0,0,0,0.079722046
XPNPEP1,0,1.822363035,0.762935804,0,0,0,0.61255513
SMNDC1,0,3.030179915,0.667287296,0,0,0,0.54784432
RP11-525A16.4,0,0,0,0,0,0,0.994137475
PDCD4-AS1,0,0,0,0,0,0,0.591731911
BBIP1,0,2.956404486,0.900971768,0,0,0,0.57608049
GPAM,0,10.10458091,0.466086755,0,0,0,0.536336211
ZDHHC6,0,1.540559528,0.700940174,0,0,0,0.724884895
DCLRE1A,0,0.844299612,1.633788526,0,0.019261256,0,0.574816281
CCDC186,0,0,0,0,0,0,1.817653339
ABLIM1,0,0.025808852,1.267634331,0,0.509187943,0,0.620152688
HSPA12A,0,0,0,0,0,0,0.019981124
RP11-539I5.1,0,0,0,0.448575337,0,0,2.11499835
SHTN1,0,0,0,0,0,0,0.47780526
RP11-129M16.4,0,0,0,0,0,0,0.45848399
PDZD8,0,3.233643855,0.636966775,0,0,0,0.858929261
RAB11FIP2,0,0,0,0,0,0,0.627597772
FAM204A,0,3.677567163,0.836790921,0,0.479238294,0,0.698479152
CACUL1,0,2.593781475,1.002274525,0,0.159632694,0,0.774336136
RP11-215A21.2,0,0,0,0,0,0,0.585265177
LDHAP5,0,0,0,0,0,0,1.96E-07
EIF3A,0,3.32690063,0.913986502,0,0,1.368455852,0.497547589
SFXN4,0,1.945123169,0.52147208,0,0,0,0.262360125
PRDX3,0,1.040108878,0.856352475,0,0,0.585512853,0.411481919
RGS10,0,7.10778969,0.233096346,0,0,0,0.523301253
TIAL1,0,1.583880742,0.996163434,0,0,0,0.927962784
MCMBP,0,1.793381198,1.490884344,0,0.112158532,0,0.434525199
RP11-572P18.1,0,0,0,0,0,0,1.170917339
RP11-95I16.6,0,0,0,0,0,0,1
FGFR2,0,0,0,0,0,0,1.627827377
ATE1,0,1.6905929,1.024379552,0,0,0,1.432124665
NSMCE4A,0,1.204804322,1.23369026,0,0.009604886,0,1.12042468
CUZD1,0,0,0,0,0,0,0.165356107
FAM24B,0,0,0,0,0.178855439,0,0.180646942
C10orf88,0,0,0,0,0.059310478,0,0.563595615
IKZF5,0,0,0,0,0.065067371,0,0.675459752
OAT,0,2.367225784,8.254973215,0,0.00913664,0,1.45390252
FAM53B,0,2.009802547,0.703335793,0,0,0,1.609792034
METTL10,0,3.314738135,0.535973315,0,0,0,0.48340723
CTBP2,0,4.436240566,0.370295306,0,0,0,0.754770421
FLJ37035,0,0,0,0,0,0,0.095511638
RP11-383C5.5,0,0,0,0,0,0,0.792408341
UROS,0,1.890458011,0.89379697,0,0.871274873,0,0.290822582
DHX32,0,2.547378846,0.797745293,0,0,0,0.340312447
MKI67,0,0,0,0,0.050465408,0,1.018945233
TCERG1L,0,0,0,0,0,0,2.713231694
BNIP3,0,11.89361737,0.283024297,0,0,0,0.533878462
STK32C,0,0,0,0,0,0,0.370959696
RP11-432J24.3,0,0,0,0.007553819,0,0,0.043451164
RP13-49I15.6,0,0,0,0,0,0,0.047117659
ADAM8,0,0,0,0,0,0,0.3679845
TUBGCP2,0,1.87593544,0.893719021,0,0,0,0.548999541
RP11-122K13.12,0,0,0,0,0,0,1.060666687
RP11-122K13.7,0,0,0,0,0,0,6.83E-09
FUOM,0,0.740322909,1.432031138,0,0.051642736,0,1.11E-09
ECHS1,0,0.680102785,0.988333491,0,0,1.515016211,0.411602653
RIC8A,0,2.572581115,0.888022443,0,0,1.008608587,0.63538415
PSMD13,0,2.845613203,0.850370947,0,0,0.970956165,0.674514044
ATHL1,0,0,0,0,0,0,0.17817555
IFITM2,0,2.929325523,1.053578483,0,0.389046483,0,0.004388788
IFITM1,0,0,0,0,0.50916152,0,0.016111836
B4GALNT4,0,0.910091879,0.141412608,0,0,0,0.118804308
PKP3,0,0.066353626,1.033639763,0,0,0,0.875358842
PTDSS2,0,3.523296079,0.770894675,0,0,0,0.591827288
RP13-46H24.1,0,0,0,0,0,0,0.041951238
LRRC56,0,0,0,0,0.303279874,0,0.293925611
RP11-496I9.1,0,0,0,0,0,0,0.835305909
RASSF7,0,0.629073411,1.49582631,0,0.217437423,0,2.013663167
PHRF1,0,0,0,0,0,0,0.736114873
TMEM80,0,1.08872957,0.705859777,0,0,0,0.654992581
EPS8L2,0,0.15887753,1.015989645,0,0,0,2.046527428
TALDO1,0,2.537674869,0.778872504,0,0,1.057026806,0.887252789
AP006621.5,0,0,0,0,0,0,0.493714573
CMB9-55F22.1,0,0,0,0,0,0,1.233652549
AP006621.6,0,0,0,0,0,0,0.535615749
RPLP2,0,2.083770534,1.083513746,0,0.025883386,2.067866251,1.026861648
PNPLA2,0,0,0,0,0,0,1.300105169
CRACR2B,0,0,0,0,0,0,0.714860698
CD151,0,2.313600298,1.316522288,0,0.788037642,1.618793394,2.081703205
TSPAN4,0,0,0,0,0.316076226,0,1.33234583
AP2A2,0,1.571375362,0.392649027,0,0,0,0.804248694
MUC2,0,0,0,0,0,0,30.04997493
TOLLIP-AS1,0,0,0,0,0,0,0.037415671
BRSK2,0,0,0,0,0.10720255,0,12.56068699
KRTAP5-AS1,0,0,0,0,0,0,0.151515312
AP006285.2,0,0,0,0,0,0,0.015333287
MRPL23,0,1.144856854,1.264191868,0,0,0,0.164935279
CD81,0,1.741241904,0.887886926,0,0,0,0.736532354
TSSC4,0,3.878916447,0.792700377,0,0,0,0.849441769
KCNQ1,0,0,0,0,0,0,1.056835317
SLC22A18,0,0,0,0,0,0,0.528686738
PGAP2,0,1.229875108,0.800760052,0,0,0,0.697301061
AC090587.4,0,0,0,0,0,0,0.49550784
STIM1,0,5.420101821,0.417059602,0,0,0,0.565641507
RRM1,0,0.561063953,1.865723516,0,0.21251087,6.991046749,0.265012515
RP11-23F23.2,0,0,0,0,0,0,0.069476892
OR51E1,0,0,0,0,0,0,5.09E-09
TRIM22,0,0,0,0,0,0,1.71E-07
AC025016.1,0,0,0,0,0,0,3.01E-08
SMPD1,0,2.92896029,0.335005734,0,0,0.847195601,0.904893351
TIMM10B,0,1.811762753,1.277307693,0,0,0,1.339065703
ILK,0,2.415819743,0.856623204,0,0,0.986849396,0.490318301
ZNF215,0,0,0,0,0.02250356,0,8.97E-09
PPFIBP2,0,0,0,0,0,0,0.502135132
EIF3F,0,3.123368385,0.69592742,0,0,0,0.453830295
TUB,0,0,0,0,0,0,1.46734977
RPL27A,0,1.391747762,1.309264698,0,0.134719074,1.519813922,0.609536247
AKIP1,0,3.97577853,0.804698778,0,0,0,0.247157672
TMEM9B-AS1,0,0,0,0.197774243,0,0,0.255959557
IPO7,0,2.658507958,1.564513277,0,0.137117491,0,0.986201645
ZNF143,0,2.766823361,0.612741119,0,0,0,0.776816583
WEE1,0,0.814323505,2.651955645,0,0.063668226,0,0.317825238
RPL23AP65,0,0,0,0,0,0,1.542323193
SWAP70,0,5.2482375,1.493921549,0,0.148866988,0,0.491447655
ADM,0,0,0,0,0,0,4.786922383
AMPD3,0,0,0,0,0,0,23.49308561
CTR9,0,1.571539354,0.723803454,0,0.531432787,0,0.644076341
ZBED5-AS1,0,0,0,0,0,0,0.142325709
RP11-483L5.1,0,0,0,0.073020056,0,0,0.172678974
USP47,0,1.435475059,0.993484069,0,0.027452255,0,0.535513518
MICAL2,0,25.9660825,0.433691485,0,0,0,0.096284844
MICALCL,0,0,0,0,0,0,0.52422234
PARVA,0,2.836625968,1.684023719,0,0.00102204,0,4.436204093
TEAD1,0,4.477168635,0.873251258,0,0.053116739,0,4.124128546
ARNTL,0,15.294185,0.55361119,0,0,0,0.60453867
FAR1,0,1.359232207,0.830612543,0,0,0,0.690989488
PDE3B,0,0,0,0,0.157747403,0,3.033571423
C11orf58,0,1.74132704,1.149626283,0,0.005072878,0,0.754455526
OR7E14P,0,0,0,0,0,0,0.378613095
NUCB2,0,1.272509452,0.584536897,0,0.76428902,0,0.845363795
NCR3LG1,0,0,0,0,0.010920482,0,0.887854921
RP1-239B22.5,0,0,0,0,0,0,1.117102771
ST13P5,0,0,0,0,0,0,0.469148909
GTF2H1,0,3.044034803,1.008384483,0,0,0,0.663647358
LDHA,0,3.570092228,1.390248724,0,0,0,0.390285651
AC084117.3,0,0,0,0,0,0,1.71E-07
LDHC,0,0,0,0,0,0,4611696.381
SPTY2D1-AS1,0,0,0,0,0,0,0.694969611
RP11-504G3.2,0,0,0,0,0,0,1.401095045
RP11-137N23.1,0,0,0,0,0,0,0.500158599
TMEM86A,0,0,0,0,0,0,1.144566171
ZDHHC13,0,0.898128455,0.940244788,0,0.153834335,0,0.699442132
HTATIP2,0,12.74345527,2.600966723,0,0.383505022,0,5.818201913
PRMT3,0,2.749826736,0.905012321,0,0,0,0.335487165
RP11-17A1.3,0,0,0,0,0,0,0.317191489
RP11-266A24.1,0,0,0,0.137271813,0,0,0.045777808
RP11-945A11.1,0,0,0,0.203292472,0,0,0.024420437
LUZP2,0,0,0,0,0,0,0.038720271
CTC-830E23.1,0,0,0,0,0,0,5.43E-09
BDNF-AS,0,0,0,0.67386853,0.092428366,0,0.238294314
RP11-587D21.1,0,0,0,0,0,0,0.573860264
METTL15,0,1.218142278,1.596286289,0,0.015966151,0,0.948261951
ARL14EP,0,3.705673346,1.299562916,0,0.043388692,0,1.007199356
DNAJC24,0,2.950530998,1.242602723,0,0.176277277,0,0.594232381
ELP4,0,1.243739922,1.196914408,0,0.005744397,0,0.571879862
RCN1,0,5.697350798,1.007452598,0,0,0.984847072,0.733036343
EIF3M,0,2.827595717,0.992910041,0,0,0.574393302,0.330445114
PRRG4,0,0.306996411,0.82834126,0,0,0,1.003414129
QSER1,0,2.389216987,0.885691301,0,0.067395382,0,0.269289765
TCP11L1,0,1.019788175,2.196071468,0,0.009999742,0,1.684661998
LINC00294,0,0,0,0,0.0035487,0,2.589705428
RP1-89D4.1,0,0,0,0,0,0,1.653800664
HIPK3,0,1.051684764,1.635811731,0,0.015230481,0,1.381653745
CAPRIN1,0,1.899913405,0.559680203,0,0,0,0.547145587
NAT10,0,1.795052908,0.916500784,0,0,0,0.633696914
CAT,0,0.52995207,0.629980578,0,0,2.132408346,0.218136214
EHF,0,0.007908788,0.589645437,0,0,0,0.54736171
PDHX,0,1.446103311,0.917217993,0,0,0,0.913522091
CD44,0,0,0,0,0.000419475,0,687.3793681
FJX1,0,0,0,0,0,0,2.005980918
TRIM44,0,4.343002258,0.793636098,0,0.701043351,0,1.195426928
LDLRAD3,0,0,0,0,0,0,2.949476107
C11orf74,0,4.931416812,0.587545804,0,0,0,0.325511149
API5,0,1.267995006,1.602854907,0,0.013124925,1.517863857,0.923336228
TTC17,0,1.949368033,1.748460384,0,0.080014086,0,1.085598058
RP11-484D2.4,0,0,0,0,0,0,0.921180093
HSD17B12,0,1.931665536,1.503051851,0,0.014798662,0,0.963460202
ALKBH3,0,3.937877553,0.620036369,0,0,0,0.715851701
SEC14L1P1,0,0,0,0,0,0,0.703582429
ACCS,0,0,0,0,0.055829414,0,33904502.23
EXT2,0,2.877588224,1.186624896,0,0.524354865,0,0.911946797
CD82,0,0,0,0,0,0,1.258385954
SLC35C1,0,7.299532707,0.329270094,0,0,0,0.859131152
CRY2,0,0,0,0,0.048914493,0,1.741871593
MAPK8IP1,0,0,0,0,0.22479344,0,1.021349276
GYLTL1B,0,0,0,0,0.446945331,0,1.110701306
CREB3L1,0,0,0,0,0.007647973,0,419.2628674
DGKZ,0,0.720476515,2.387566973,0,0.016723765,0,0.716967638
MDK,0,0.197416212,6.858839315,0,0.006364641,0,3.276895633
ATG13,0,1.616616429,1.006504068,0,0,0,0.832372436
ZNF408,0,0,0,0,0,0,0.57546539
C11orf49,0,1.355173871,0.861506409,0,0.039759016,0,0.361727701
DDB2,0,0.512830663,0.97436669,0,0.128110933,0,0.111770079
NR1H3,0,0,0,0,0,0,0.117312888
MADD,0,0,0,0,0.598716874,0,1.733500093
SLC39A13,0,13.32078452,0.407617982,0,0,0,0.394496825
PTPMT1,0,1.676592692,0.800194684,0,0,2.00700498,0.15418011
RP11-76I23.7,0,0,0,0,0,0,3.49E-08
NDUFS3,0,1.127144745,1.016274845,0,0,0,0.390423596
PTPRJ,0,0,0,0,0.058946148,0,1.735677843
RP11-872D17.4,0,0,0,0,0,0,1.560015299
RTN4RL2,0,0,0,0,0,0,0.27291688
CLP1,0,3.720710943,0.965328208,0,0,0,1.039118307
ZDHHC5,0,1.576023202,0.954412793,0,0,0,1.053376908
TMX2,0,1.374498384,0.891804991,0,0,0,0.984290478
C11orf31,0,2.225308698,0.692041455,0,0,0,0.490651378
CTNND1,0,0.417288936,1.134194508,0,0.030886916,0,1.661035976
ZFP91,0,1.755050013,1.678906709,0,0.0182603,0,0.974922915
CNTF,0,0,0,0,0,0,1.140965559
GLYATL1,0,0,0,0,0.430004495,0,0.249458103
FAM111B,0,0,0,0,0.004362819,0,0.079811503
FAM111A,0,2.64639535,0.067835855,0,0,0,0.211271877
AP000442.1,0,0,0,0,0,0,0.603779751
STX3,0,1.266395928,0.815505975,0,0,0,1.10151841
MS4A8,0,0,0,0,0,0,0.880778755
CCDC86,0,3.633650338,0.89677398,0,0,0,0.242216868
TMEM109,0,1.553231162,0.619994671,0,0,0.686124056,0.296699096
TMEM132A,0,10.50151895,0.186031464,0,0,0,0.019613958
TKFC,0,0,0,0,0,0,0.207576461
RP11-286N22.14,0,0,0,0,0,0,0.107344959
TMEM138,0,3.37592282,0.492075141,0,0,0,0.69211125
TMEM216,0,0,0,0,0.002866788,0,2.902365881
SDHAF2,0,3.241272605,0.707146839,0,0,0,0.904514363
RPLP0P2,0,0,0,0,0,0,0.652982748
DAGLA,0,0,0,0,0,0,0.272145343
FEN1,0,0.666008355,2.464097534,0,0.730541363,0,0.201660033
FADS2,0,0.90161832,0.319585192,0,0,0,0.156699976
BEST1,0,0,0,0,0,0,0.019591694
INCENP,0,0,0,0,0.649254322,0,0.607212256
SCGB2A1,0,0,0,0,0,0,87.18123049
SCGB1D2,0,0,0,0,0.069773928,0,8.428636648
ASRGL1,0,0,0,0,0.407079013,0,11.11240224
RCC2P6,0,0,0,0,0,0,7.853993674
RP11-831H9.3,0,0,0,0,0,0,4.47E-09
ROM1,0,0,0,0,0,0,1.812846283
METTL12,0,0,0,0,0,0,0.509940492
UQCC3,0,0,0,0,0,0,0.939909463
TTC9C,0,3.907734835,0.598012898,0,0,0,0.565051398
POLR2G,0,1.266412454,1.965280061,0,0.034649152,0,0.961637926
TAF6L,0,0,0,0,0,0,0.570954619
TMEM179B,0,1.717240631,0.512976378,0,0,0,0.44180176
RP11-727F15.9,0,0,0,0.091838293,0,0,1.027807015
SLC3A2,0,2.726539071,2.878592639,0,0.289374577,0,0.538812173
AP000438.2,0,0,0,0.225845666,0,0,2.137491704
SLC22A10,0,0,0,0,0,0,0.060250766
RARRES3,0,0,0,0,0,0,14.797128
RTN3,0,1.124297009,0.900138384,0,0,0,1.886540922
C11orf84,0,0,0,0,0.545765543,0,2.91958637
MARK2,0,1.123848675,0.725756072,0,0.251619921,0,8.377392265
NAA40,0,0,0,0,0.059255266,0,3.015612913
COX8A,0,1.010007185,1.315503497,0,0.848308782,0,4.031893872
OTUB1,0,2.071846048,0.737804403,0,0,0,3.837193985
STIP1,0,1.821156502,0.717857415,0,0,0,3.021928922
FERMT3,0,0,0,0,0.002048203,0,15.42921346
NUDT22,0,2.864789414,0.708843002,0,0,0,3.723057257
DNAJC4,0,1.349377395,0.472979973,0,0,0,2.338821792
VEGFB,0,0,0,0,0,0,5.511092434
FKBP2,0,1.630494805,1.086268086,0,0,0,4.242513367
RP11-783K16.5,0,0,0,0.787378615,0,0,1.091591512
PLCB3,0,0.54162295,2.52846809,0,0.032276107,0,9.010396488
GPR137,0,0.918428952,0.706361851,0,0,0,4.118396458
ESRRA,0,1.067821667,1.902470347,0,0.679041395,0,2.167887561
PRDX5,0,2.11315907,0.793169567,0,0,0,1.245701827
CCDC88B,0,0,0,0,0,0,1.043179852
RPS6KA4,0,2.294263554,0.873459129,0,0,0,3.951400034
AP003774.4,0,0,0,0,0,0,3.516309028
AP001092.4,0,0,0,0,0,0,1.994445061
AP001462.6,0,0,0,0.456922667,0,0,0.553775333
PPP2R5B,0,3.215169246,0.579335082,0,0,0,1.071752849
ARL2,0,2.263498222,1.500429755,0,0,0,0.549119785
SNX15,0,0,0,0,0,0,1.828980183
SAC3D1,0,0,0,0,0,0,1.124722092
ZFPL1,0,2.785855454,1.019375521,0,0.49928853,0,3.146538394
VPS51,0,1.272017456,0.778019162,0,0,0,1.850316168
TM7SF2,0,0.099440626,0.329736684,0,0,0,1.200208588
AP003068.12,0,0,0,2.057378668,0,0,1.794301914
RP11-399J13.2,0,0,0,0,0,0,3.823944977
MRPL49,0,1.107612629,0.842829281,0,0,0,1.66486682
CAPN1,0,1.962270442,0.439823651,0,0,0,0.660688691
POLA2,0,0,0,0,0.146715973,0,0.650356789
CDC42EP2,0,0,0,0,0.618498384,0,15.9537263
DPF2,0,1.899991931,1.012980226,0,0.122544788,0,2.290999439
TIGD3,0,0,0,0,0.08101226,0,0.532462961
FRMD8,0,1.542698497,0.860276136,0,0,0,1.834298468
NEAT1,0,6.689764869,0.166270844,0.724070131,0,0,4.411492325
CMB9-22P13.1,0,0,0,0,0,0,0.53970701
MALAT1,0,0.977025604,0.617862753,1.191728902,0,0,1.807221918
SCYL1,0,2.291895841,0.703023139,0,0,0,3.857555832
SSSCA1,0,2.294887177,0.800781968,0,0,0,1.165758662
FAM89B,0,1.190131484,0.838378738,0,0,0,0.938588231
EHBP1L1,0,4.099409302,1.068158162,0,0.033590821,0,0.849864277
SIPA1,0,0,0,0,0.643987709,0,1.970834959
PCNXL3,0,0,0,0,0,0,2.55659429
KAT5,0,1.25723984,1.125448799,0,0.014940366,0,2.088191543
OVOL1,0,0,0,0,0,0,1.755759258
MUS81,0,1.984348505,1.562318026,0,0.932000337,0,2.963550963
CCDC85B,0,0,0,0,0,0,0.41328485
DRAP1,0,4.768028276,1.515932736,0,0.084222515,0,1.588644042
SART1,0,0,0,0,0.0186121,0,2.051797087
BANF1,0,1.580630196,1.024289804,0,0,0,1.999399108
SF3B2,0,3.91364789,0.801593669,0,0,0,1.668739942
PACS1,0,0,0,0,0.243290906,0,2.910571132
KLC2,0,1.136073746,2.254227697,0,0.004702762,0,5.505797029
RAB1B,0,1.252005382,0.646946954,0,0,0,3.133796728
CNIH2,0,0,0,0,0.007932317,0,0.718816092
TMEM151A,0,0,0,0,0,0,70.20467289
RP11-867G23.8,0,0,0,0,0,0,0.737715952
PELI3,0,0,0,0,0,0,1.064738256
DPP3,0,3.257045559,0.464506883,0,0,0,1.91028851
BBS1,0,0,0,0,0.036971662,0,1.474841532
CCS,0,1.320266566,0.409578637,0,0,0,1.099822331
RBM14,0,0,0,0,0.442619798,0,1.686844998
RBM4,0,1.375222662,0.687007566,0,0,0,1.490640305
C11orf80,0,0.871013579,0.388002022,0,0,0,2.35838177
