Gene,fold_T_NM
SEPHS2,0.99418347
C10orf54,1.003393078
PLAGL2,0.997114151
ST6GAL2,1.040509247
UACA,0.954051229
HIST2H2BF,1.10846367
FCHSD1,1.039773467
OCEL1,0.953263416
NOXA1,0.898697923
BCHE,1.042277238
FSTL3,0.881546173
CCNA2,1.049134185
GRIN2D,1.043891586
GTF3C4,0.892173203
WDR7,1.069616006
ASB2,0.943352994
WBSCR16,0.978916111
TBCC,1.01797671
CRHR2,1.146991825
HOOK2,0.770474075
FAM22G,1.186683495
TFEC,0.975700815
CXorf21,1.045301094
SERPINB12,1.160082392
SF3A3,1.024709166
KBTBD12,0.708435105
PRKCA,0.927517431
DTWD2,0.941766162
CCNC,0.891446234
ADAMTS15,1.200098692
FER1L5,1.096851929
AHSA1,1.02449645
ADAM10,0.912968085
SMG5,0.888734402
OR7A5,1.190403326
SH3BP1,1.059450797
SGSM3,0.94852381
MMP12,0.95369861
TMF1,0.929056507
CENPE,1.031363123
FMOD,1.094877676
TOR1AIP2,1.021732716
DCAF7,1.017170508
HUS1,0.955300979
SLC16A2,1.014214762
KIR2DL4,1.109879764
ANXA4,0.870408372
PDYN,1.310109028
PHOSPHO1,1.11561313
C1orf84,1.06845634
MACROD1,1.038948589
C20orf3,0.999665226
STARD5,1.069592365
ABCA4,1.115895012
CCDC28B,1.095769033
CFL1,1.05361963
ABTB1,1.220732376
CCDC25,0.971440903
XPOT,1.013787376
MYST3,0.735113386
THAP11,0.996828168
PPP2R4,1.02447984
SULT1A3,0.938573703
CRYAB,1.02957141
ALK,1.15369769
GRPR,1.014394472
PPP1R3B,1.014573647
PCDHGB7,1.039662835
FAM131C,1.076967336
ZC3H12B,1.005861088
TWIST1,1.080623235
WDR67,0.974663806
RUNDC3A,0.86905691
ADAMTS2,1.029166698
OR7A10,1.127435811
DUSP2,1.109571963
NHLRC2,1.005559412
SF3B3,0.937622322
HAAO,0.917627534
RELT,1.011411659
ZC3H18,1.017574852
FAM83G,1.110687049
SF3B14,0.995262909
CPSF4L,0.979545671
CNTD2,1.0429121
ISCA1,1.010874553
ANKS3,1.122984373
SRL,1.425558215
TAOK2,1.022367348
GBP4,1.099238685
PDCD1LG2,1.210984511
ZNF569,1.001927489
TP53AIP1,1.096580782
KRT33B,1.081243545
TPBG,1.027396984
TDRD10,1.15366178
SNRPA,1.034067705
POP7,1.003018882
HIST1H2AC,1.021483909
C1QC,1.00338414
IL27RA,1.010259718
SLC40A1,0.959255598
SNRPD3,1.005876589
SMCR7L,1.057218566
C6orf225,1.020197063
PRB4,1.096900366
H2AFJ,1.016228896
CKM,1.139777463
HS6ST1,1.091669716
FBXO45,0.909066229
OCA2,1.323217971
CABP7,1.138375535
TSPAN12,0.815477548
ANGEL2,0.938708446
ASTE1,0.973205448
LGI2,1.120301518
UBAC1,0.953805547
EPHB3,1.169037669
HSBP1,1.014372971
CYB561,1.130566003
DGKD,0.803997785
MRPS23,0.96343275
TRIM63,0.843961513
LAMA2,1.108466444
GPR171,1.110412933
IK,0.981198169
GPR55,1.165391015
PRSS22,0.828376326
TMEM86B,1.01720301
MRPL48,0.979448068
SLC4A5,0.981840849
C12orf60,1.047006222
UAP1,0.997918079
C19orf18,0.993163618
AP1G1,0.901566158
C17orf107,1.004295328
PET117,0.965075542
LSM11,0.863702133
MED17,0.987486081
OSMR,1.042120154
MAN1A1,0.934322411
DLAT,0.970760112
AP1G2,0.925532211
DNAJC2,1.000080218
SLC7A10,1.350589726
C1orf55,1.059945319
KIF13A,0.940992514
WBSCR28,1.111166148
SLC4A8,0.944676637
LTBR,0.996874369
TNFRSF11A,0.903740965
KPNA4,1.038581094
CCNJL,1.047603675
ZNF765,1.025901133
UBE2M,1.020196533
RREB1,1.066897984
FAM165B,0.957392215
C11orf88,1.017037306
PLVAP,1.006083726
EGFL8,1.008502086
KIF19,1.090054869
PRDM14,1.088123798
TDP2,0.933592202
NEK8,0.835619014
TMEM41B,0.981453817
WDR43,1.013293947
CAB39L,1.138600822
SRRM4,1.081729336
MARS,0.987742871
IGLL1,0.965378204
FBXO2,0.73901225
E2F2,1.051442398
DHX32,0.914967838
C3orf26,0.981733799
C19orf47,1.06285156
ERH,1.020682556
SDS,0.974997704
C6orf186,1.121513348
PPP1R12C,1.019341005
TNC,1.258990466
CHURC1,1.029488212
GORASP1,0.990834666
SYNJ2,1.013927868
DHX29,0.916772369
DET1,1.029086586
SLC25A22,0.998944882
PKLR,0.964064812
TERF2IP,0.979737781
DAZL,1.148325868
RPS12,0.994230649
EMR1,1.013604882
NDUFAF4,1.010402778
DNAJC21,0.934017408
OAZ3,1.089132094
AKAP8,0.914216468
NKAIN3,1.048239013
VSX1,1.02816675
TCEAL5,1.003133069
BCL2L1,0.983333818
RPS28,1.005531665
RBM14,0.884719565
HIST1H2BG,0.968298391
ZMYND10,1.021420088
CCDC17,1.07717133
CNOT10,0.959990767
WDR90,1.064215104
WFDC2,0.836295427
MUTED,0.924727982
SUV420H2,0.95974529
SAFB2,0.925141178
NCS1,1.114691582
HAUS3,0.971129975
LMTK2,1.224457476
SRGAP2,1.046466484
PRKAA1,0.936555728
ARV1,0.969049695
TIA1,0.970619296
ADRA2C,0.95923847
HLA-DOA,1.160926306
OR8G2,1.138006944
TRAPPC1,0.964966286
GFM1,0.92930469
RAPGEFL1,0.884953708
MAEA,0.945613268
RTN4RL1,0.976376175
C4BPA,0.770172374
ZFP90,0.919998716
C4orf52,0.959527293
PALM,0.996954113
WDFY3,0.866184698
GAS8,0.888584976
SLC27A2,1.100927438
TNRC6C,1.048097927
SPRY4,0.958520421
NAPA,0.781915962
SPINT3,1.538750333
MYNN,0.98999889
PPP1R3F,1.118762001
ZNF687,1.311300343
PFAS,1.001307644
BATF,1.080703516
C16orf88,0.937255958
DECR1,0.961430989
LRRC32,1.010022484
CALHM3,0.846798097
GPHA2,0.856267557
CLEC2L,0.993610969
MTL5,0.915148277
BCAR3,1.019579532
HSCB,0.948023219
FARSA,0.928380079
DYNC1I1,1.011896402
GTF3C2,1.002463289
GRHPR,0.97701897
TNFSF12-TNFSF13,0.924222375
USP24,0.796646634
PDE6G,1.014934752
C9orf102,0.927644878
SEC24A,0.981193773
STIP1,1.055731756
08-Mar,1.08683341
PDGFRA,1.257095452
CDH9,1.152054164
PHF21B,1.078136278
OR6K2,1.059012359
ATG16L2,1.00097522
PSMC2,1.003587485
UPK3BL,1.142919276
TRAF6,0.986100769
PIGS,0.988486427
TSPAN10,0.976152758
CAP1,1.013023289
C15orf52,0.942026215
HSD17B2,0.595972737
GPRIN2,0.723079908
ZCCHC14,1.051333988
PNPLA4,0.937347564
C19orf70,0.993827448
CBX4,0.98747293
ZNF669,1.030768638
EIF2C3,0.953902472
KATNAL1,1.050786198
BIN3,0.995858503
GSTA1,0.592279034
NAPG,0.967440105
MET,0.843649694
GNG2,1.063485711
AGFG1,1.023054721
BMF,1.211922691
ZFP3,0.979099943
NUPL2,0.991234192
SSFA2,0.907559308
NRTN,1.001966033
FOXK1,1.026190142
PKN2,0.863963822
ERCC3,1.000385243
PRKRIR,0.978796882
RGS9,1.031114168
APLP1,0.8683507
PSMB3,1.031718942
TMEM63C,0.922418105
LBR,0.983028049
KIAA1539,0.979213499
SLC4A2,1.000682294
C15orf44,1.113302247
COLEC11,0.911752615
SOD3,1.001437129
TMEM129,1.018378617
PCP4L1,0.995805456
PALB2,0.937953834
CHMP5,0.986513204
EID2B,0.990921941
C9orf7,1.058106705
VCAN,1.02535514
GBP2,1.013217523
MCM4,1.101376931
KRT8,0.926213227
C21orf57,1.004909552
C16orf91,1.029285044
BLVRB,1.014743145
TRMT112,1.031235898
ERO1L,0.957958461
NDUFA13,0.981158256
NHEJ1,0.923877524
RAPGEF6,0.977915428
PTH2,1.180236617
GJA3,1.31960581
MTIF2,1.042294772
PKD1,0.994450308
TBX18,1.225478071
PEBP4,1.02857066
GPR142,0.986425969
XPNPEP3,0.920601184
COL3A1,1.2158169
KRT78,1.022649833
PCDHB5,0.873655407
KITLG,1.003098836
SGIP1,1.01621294
HS6ST2,1.053258516
RPUSD2,0.997666527
SP6,1.098641179
VDAC2,0.964893933
SFRS11,0.997242023
SLC30A3,1.00873732
NHEDC2,1.027027587
KRT17,1.044566143
MDH1B,0.92210741
TAF13,0.9797129
SLC22A24,1.421298104
CENPC1,0.954975129
PNLIP,0.662014831
ATP1B1,0.920547331
CCDC51,0.993620554
UGT8,1.091834939
DENND2C,1.306755289
FAM98C,0.989732256
ATL2,0.903002029
CCDC159,0.909356344
CDK15,1.404735863
HIST1H4J,1.069094969
CST6,1.166178927
TMEM104,1.298356279
SLC35F4,1.12171996
RUVBL2,0.936029678
GNB3,1.079864913
HDAC3,1.00966993
STXBP1,1.018665055
LRPPRC,0.976765476
PTPLAD2,0.972972645
CHRM2,1.020239085
EHD2,1.08693325
C3orf45,0.964449148
EDA2R,0.986555692
FXYD1,1.058782252
FAM13B,1.13687765
ZNF581,0.98018574
CCDC150,0.989503438
ART4,0.990803142
NEDD4L,1.143893181
C19orf40,1.069446054
BLOC1S1,0.936043846
IFT52,0.987968456
CCRN4L,1.112826134
C6orf120,0.980072266
CCK,1.110569888
KCTD18,0.99454192
ZNF550,0.9770106
RAGE,0.924661534
PACSIN3,0.949067588
FBXO21,0.873581236
PSMC3,0.812675692
CAPZB,1.008420855
LOC100128071,0.95908993
GRIK5,1.160764869
KIAA0182,0.994277852
C22orf25,1.07101863
C19orf20,1.086008635
SHKBP1,1.033652962
ZFYVE21,1.026645957
CD1A,1.046467934
ANGPTL2,1.179490532
SEZ6,1.095000921
C9orf169,0.975084086
FAM173A,1.021305599
ALOX12,1.035090775
ORAI3,0.984978387
VPS33B,0.963003466
SPEN,0.897290734
TMEM119,1.019438478
ARL16,0.970419333
AGXT2L2,0.984692697
PPPDE2,0.995098219
OR5T2,1.076304337
PCIF1,0.972332735
C22orf32,0.94653415
CD302,0.964852874
NENF,1.011989043
CDK8,0.948594738
NUPL1,1.140609673
S100A6,1.001803067
KIAA2013,0.871318859
ISLR,1.191783433
PLD2,0.859519995
PSMB2,0.985455736
ZNF177,0.899269357
PPM1M,0.918627966
PTPRO,1.060725545
PTCD2,0.919182698
TBC1D8,0.925421829
PCP4,0.926545405
CRTC1,1.017872096
IQCH,1.014805893
ZNF337,0.995676267
C9orf25,1.011134176
C22orf29,1.013220781
PKDCC,1.083064502
NAPSA,0.978187472
FBXO31,0.992868612
AFF4,0.924315286
ZNF574,1.007360391
CLEC1A,1.103375602
NRIP1,0.891155703
TARP,1.076724586
USP40,0.988786287
LRRC8E,0.840687994
APLF,0.920775719
PCBD2,0.972532409
LRP10,0.984858191
HOXB9,1.424190254
GPR113,1.103246271
KRTAP10-7,1.006720494
KLF3,0.882760442
MRPS30,0.954280048
AMIGO3,1.041358909
UBL3,0.919623771
LRRC28,0.962009884
ZNF394,1.00944056
GCLC,0.868026719
PSORS1C2,1.332700666
LRRK2,1.007277576
SIT1,1.129835765
TMEM164,1.167775004
MANBA,0.997374273
ZNF628,0.957710982
CSTF2T,1.005357098
C6orf64,0.957346944
DDX26B,0.98203729
MBD6,0.997523565
OS9,0.91947316
AAK1,0.930331285
MRM1,0.951531867
GNA15,1.103425841
LONRF2,0.900963148
TCTN3,0.943581895
SLC22A18AS,1.083799437
B3GNT4,1.034463832
FFAR3,1.063028634
GPR35,1.036958642
MGAT3,1.018361013
PARS2,0.959804207
CDC5L,0.878637932
FAM82B,0.971531179
HLA-DMB,0.949852262
RPS21,0.994556149
R3HCC1,0.913674997
CYTH2,0.977011003
LRP5,0.992062389
MCM3,1.034929621
PI3,1.162569082
METAP2,0.956166146
TRIP4,0.976704204
TASP1,0.946557441
KRT20,1.224874346
DCAF12,0.942032079
ARNTL2,0.824837052
C6orf35,0.957685899
NDUFB4,0.96251309
KRT34,1.046253937
PPP4R2,1.062057819
FDX1,0.941225109
RPL6,0.937282707
SOBP,1.133723881
CES1,1.107802154
CCDC123,0.971526033
C21orf59,0.944803493
TMEM111,0.998326555
TFPT,1.007176243
APOBEC3C,0.861231659
SUSD3,1.013482242
CREB3L2,1.111851939
APPBP2,0.92788927
DEM1,0.822750659
FKSG83,1.148073525
AANAT,1.031417685
MTERF,0.805804252
FUT2,0.95861003
MPP6,0.873980101
LIN7A,1.082273941
KCTD7,1.231439687
GMPS,0.99947318
RIT1,0.987348782
CPSF1,0.998999626
FARSB,1.016869997
BHLHE40,1.039401892
SPATA5L1,0.950989893
LINGO1,1.024741605
PRSS53,1.104390247
NAA35,0.929926558
ZNF517,1.029706888
ING2,0.959947998
TCEA3,0.743277744
SLC38A4,1.046517029
GAGE2C,1.026050777
SLC2A9,0.976806937
TMBIM1,0.956296088
KIAA0415,1.008436225
NDE1,1.024675248
PSMB11,1.025980718
RHBDL2,0.953707884
C1orf51,0.94661045
OR10A5,1.068442397
YTHDF1,1.019215316
TUBGCP3,1.039112095
CCDC74A,0.981646999
CCT6A,0.956720591
TRIL,1.054864179
CNO,1.000617329
PREX2,1.198463776
SFRS12IP1,0.991320657
ZBTB7A,1.077565778
ATG4D,0.9658104
TEKT1,1.43340943
MED6,0.963478999
LOH12CR1,0.928358862
ATP6V1D,0.9547256
TMEM223,0.990076568
TAS2R14,0.944475793
MRS2,0.943807737
LILRA3,1.003459107
CDC26,0.987720535
SLC22A17,0.993173612
PRR19,0.976503698
SPACA4,0.93124908
FOXJ3,1.042609113
MOSC1,1.118777955
GSTM1,0.921133887
ADAM32,0.942255357
RWDD2A,0.894128152
SUN3,1.094113673
TMEM49,0.989216667
EBP,0.98390672
ZNF708,0.966259485
LRRC59,1.01138522
ASTN1,0.942176045
DDX58,0.996567929
MAP7,1.037267573
SPIB,1.049960346
INPP5B,1.203788907
PUS7,0.837947685
C5orf4,1.266489708
SIPA1L1,1.09628467
STXBP2,1.006051114
HEATR1,1.021761823
S1PR3,1.053469161
FAM125B,1.024734576
SNAI2,1.009811372
POC1B,0.797632132
PRSS50,0.807807709
C2orf62,1.02154892
FMO1,0.88118885
FOXO1,0.983238894
C6orf126,0.951380843
VPS54,0.957142915
GMNN,0.778273781
PSCA,1.034602552
MRFAP1L1,0.899564209
ORAI2,1.030574091
OR9G9,0.946402432
C6orf192,0.913882041
TCTEX1D2,0.968382018
CBWD6,0.991428497
ZNF274,0.908206327
ZCCHC10,0.983058126
CREB3,0.981497357
OPCML,1.066650192
NT5DC1,0.952336253
PRKG2,0.954154156
BYSL,1.035203381
SLC25A32,1.015979795
BCL2L10,0.847925983
RRN3,1.047168392
ETV7,0.935700705
AMPD1,1.084504581
BAK1,0.967281022
DDX47,0.993672958
NPBWR1,1.283623343
IL16,1.08376216
CDIPT,1.41944987
CDH3,0.896408058
CCDC126,1.043450046
YTHDC2,0.930219591
TMEM183B,1.008888844
CDYL2,0.984227317
CAPN12,0.993180162
HEBP1,0.991801142
IGFL2,1.041085939
C13orf34,1.022065522
ALDH1L1,0.881007783
TTL,0.95131677
FRMD3,0.934171666
MAN2C1,1.024659558
NUDT12,0.924316712
CDK3,0.97415195
PHKB,0.935060862
CENPJ,1.003588607
PDE3B,1.012933318
PHF3,0.899390332
WDR8,0.933163771
NKG7,1.058107286
ZSWIM3,1.024464543
HMHB1,1.11734656
DNAJB11,1.000454847
METTL5,0.980955348
MOBKL2A,1.021559504
PTGES,1.143048339
C9orf57,1.49730901
IL17D,1.114515676
PRSS3,0.665004607
TMEM180,1.250202184
NUBP2,0.900471357
FAM109B,1.005156115
LAMB2,1.01964552
GALT,1.017617851
AURKC,1.151425404
COMMD2,0.972872212
L2HGDH,0.912777664
C6orf129,1.022211901
ZNF823,0.789220932
CNOT6L,1.110126095
SLC26A7,0.961567459
HSPH1,1.03613681
PSPH,0.983045928
TARBP1,1.028686084
WARS2,0.991708664
BAGE5,0.849639245
TACC1,1.178951886
MAGEA12,1.159979218
ACTR3,0.989053377
SLC20A2,0.888499467
AGK,0.997640124
PNPLA8,0.957632357
DYNLT1,0.995056687
WFDC6,1.09042904
ZNF555,0.822234501
ASXL3,0.88225494
POMT2,1.1466646
FAM167B,1.025861123
ZNF485,0.930911065
LMO4,0.967772609
GMIP,1.019108744
FOXL1,1.110228649
ZNF227,0.946876673
DOC2B,1.108366336
TMEM204,1.017277136
ZNF474,1.067960695
LGALS7B,1.088820959
LY6G5C,0.994414161
ZNF101,1.037807186
CLDN23,0.890733218
HDDC3,0.965051702
PIAS4,0.967594847
RASSF8,0.97035518
ARHGAP17,0.967746473
DEPDC1B,0.844133202
SEL1L3,0.880356656
ATP5O,0.980128957
PPAPDC1A,0.970568701
WDR61,0.98822061
RGS2,0.987040102
RAB11FIP4,0.810031444
CPEB1,1.061317344
KBTBD11,0.987345845
RARS,0.984072535
CHRM4,0.990681898
NOP58,1.005776957
ENAH,1.116701153
BSPRY,0.764510629
SLC5A8,1.360553286
C12orf43,0.937061417
CEP72,1.096503227
PHIP,0.94199479
MARK2,1.311977429
NEFH,1.041352502
ADAMTS14,1.099111248
PET112L,0.944677196
GRRP1,1.039136826
CP,0.894542098
ZXDA,0.960739644
MORN2,0.922958608
NM_017409,1.103649897
SFXN5,1.019534971
ZNF79,1.006981979
BTAF1,0.963424907
ZNF564,0.927958572
ODF1,1.054520238
ATG3,0.993209173
EXOSC3,0.97143757
IL33,1.17239669
MANSC1,0.903763391
HIST2H2BE,1.041255867
KCNA3,1.090749257
PION,0.87669083
FKBP3,1.002791514
EXTL1,1.109189406
KIF26A,1.033971107
C7orf70,1.001024772
ARHGDIB,1.03115942
SFRS16,1.000636275
KLF1,1.091964224
ANKS1B,1.151014953
ACTR1A,0.984895662
SLPI,0.952054256
NDUFB5,0.976882344
FUNDC1,0.970736892
GJD3,1.070805488
ZNF114,0.973590235
CXorf64,1.076909365
C12orf11,1.01339745
QSER1,0.9578118
CEP350,0.974952775
KTELC1,0.980501767
C1orf31,1.004096989
KIAA0831,0.938267641
STX7,0.960977649
TFCP2,0.99114564
DULLARD,0.966837426
SERPINE2,1.031474902
PARP14,0.992745929
PNN,0.97472799
ENPP5,0.809809419
ATR,0.898747892
CCDC144A,1.076056139
STK11,1.008500034
UPF3A,0.874206978
RNF149,1.008208204
FTO,1.084170815
RNF40,1.17865189
DAPK1,1.019833824
PCYT1B,1.016527249
DNPEP,0.887370669
OLIG1,0.814964754
HMGXB4,0.799453304
ITGA4,0.976012928
FEM1A,1.007250615
CAT,0.997758596
EGR1,1.071300917
SLC16A5,1.071090579
MAGEF1,0.975384051
C1QTNF9,0.939551762
GPR135,0.977930864
TRPV1,1.075062828
LCN1,1.02130535
RNF141,1.017057827
GABRD,0.903456924
CCDC94,0.985008467
ZNF837,0.996375986
TEX264,0.997528536
LRRC8B,0.831544824
TAP1,0.984903483
CWC25,0.979356058
C20orf12,0.872979119
SYNGR2,1.005934565
PRPF38B,0.959144912
SENP6,0.956275162
FIGNL2,1.119231896
AFF2,1.292940945
ZP1,1.02134588
PDZD8,0.812126367
OR51G2,1.421986667
GATM,0.69326336
ANXA13,0.992756857
F13B,1.208368798
SLC9A3R1,0.978734553
GRHL2,0.688825538
FAM174A,0.937271601
KCNE1L,1.244062242
C20orf70,0.96550449
SLC22A9,1.271706461
KCNB1,1.042383416
TCTEX1D4,0.903971182
MADD,1.019756898
CACNG8,1.085960802
CLDN9,1.026601376
SLC17A3,1.085550908
PELI1,1.035955884
PES1,0.999777276
PLCE1,1.005727849
CLPS,0.709881021
CHD3,1.048292683
ACAD11,0.993825217
IFIT5,1.003088641
BIRC6,0.989425615
C9orf85,0.886369825
TBL1Y,1.112483441
TM7SF3,0.906429817
RIN1,1.376508844
SLC25A12,1.056425425
NIPSNAP1,0.971977751
NMU,1.306938197
FOXD2,1.060979613
CYP2C8,0.824737373
KIAA0776,0.824201223
MRPS6,1.039465222
CLDN4,0.879874853
LIN37,1.031836279
CAP2,0.994554071
C3orf1,1.008069369
PTH1R,1.226385698
GATSL3,1.024539535
ALOX15,1.222927809
PLA2G15,1.275541527
CDKN1B,1.083299704
GFOD1,1.093865118
CBX2,0.910848194
CDK2AP1,1.013306506
C20orf94,0.89787998
FASTKD5,0.998125114
TRMT2A,1.054922442
KIAA0753,0.986953974
TMEM156,1.076074304
KILLIN,1.022825094
ABHD3,0.943794112
MMP24,0.939302183
YES1,0.947045099
TMED2,0.943819072
TMEM42,0.996348095
INTS2,0.884860267
POLE,0.903706138
ADAMTSL1,1.106931257
MED4,1.003980419
ARSB,0.9452114
MUSTN1,1.070035328
NNMT,1.065143505
UIMC1,0.984802637
HSF4,1.105798175
TOM1L1,0.820250444
PPCDC,0.89813759
EPB41L1,1.047899352
JMJD8,1.054913166
EPHA6,1.138580172
PLEKHA5,0.876429227
CDH11,1.043277201
GGNBP2,1.011162964
C17orf76,1.075443408
NDUFA7,0.982443392
TMX4,0.957029278
TMEM187,0.990677691
PHKG1,0.992590038
PLEKHO1,1.019443199
OLFML3,1.037623874
CCDC117,0.940089375
BMP8B,0.950068349
ZNF117,0.99292857
TMEM66,0.962197444
KIF22,1.009719874
RCCD1,1.087238005
SLC25A36,0.911400611
SLC36A3,1.047405119
ATP8A2,1.083694846
FADS3,1.023500953
TMSB10,1.019768409
SUB1,1.006754642
TMEM55A,1.012807953
TJAP1,0.957794191
FERMT2,1.065126806
BRMS1L,0.952042094
LRP11,0.980781084
IFIH1,0.966321213
CRY1,0.954635368
WNT10A,1.16409336
NPEPL1,0.988248563
STX18,0.907194126
CCDC58,0.927567275
PSMB9,1.020702203
SCUBE2,1.057512583
USP9X,1.139814637
PSMA7,0.987794526
FLVCR2,1.088155249
TOX3,0.944627481
TRAPPC2L,1.025345769
RFPL2,1.016342709
YARS2,1.005725221
DNAJC9,1.030324718
SSNA1,0.985495023
DDX54,0.945271798
NCLN,0.733033325
PRKD3,0.993182271
ZBTB2,1.005717108
INHBA,0.8445583
ADRA2A,0.940273024
COPG,0.981384011
RILP,0.980663513
PAXIP1,0.979278216
MOSC2,0.9768669
NBEA,0.85670621
CD163L1,1.316567001
TBCEL,1.026787488
CMKLR1,0.922108809
PSME2,1.011956591
PEX7,0.856722887
PDCD4,0.90558678
NEK4,0.998007288
PNPLA5,1.040645098
RFFL,1.011416303
GPR155,1.002196513
DVL1,0.986437129
RBM27,1.00869
FBXL13,0.878310443
UNC119B,1.040055423
TMEM170A,0.969827097
FAM84A,0.684127641
C2orf79,0.984129458
KIF12,0.983922583
MIIP,0.979099486
HIST1H2BL,0.987682555
TNIP2,0.874313782
GPR77,1.174398378
CYP19A1,1.231332345
SOX30,1.224624076
ABI3,0.982218876
SCN10A,1.570664808
ASAH2B,1.070934671
C14orf179,1.015409845
FOXN4,1.082941314
CCRL1,1.135428226
CORIN,0.995831041
CROT,1.011954985
NMI,1.006302589
STAC,1.054825736
CREBZF,0.899747114
MYCBP,0.984547334
IFI27,1.18091329
ZHX2,0.861110168
RMND5B,0.969562727
RPS27A,1.032748899
JMJD6,1.016148202
FCN2,1.073980124
AP2B1,0.97772716
USMG5,0.987429923
OSBPL7,1.008020592
PLCB2,1.132104969
LMTK3,0.918053723
GPR146,1.015438617
MIPOL1,0.787056452
TMPRSS13,0.845065112
ETV4,1.002867731
NRARP,0.945061428
PECI,0.950613902
SAMD11,1.030506234
VSIG2,0.989092848
REXO2,1.028064923
VAV3,1.206352499
EID2,0.996998722
SALL3,1.366335991
PROSC,0.90764417
IGFBP2,0.905881432
ABHD6,0.942973633
NFYB,1.029636858
ELOF1,1.018205233
ZNF280A,1.046355409
CABP1,1.057609278
FAM63B,0.980822741
ZNF737,0.878118577
COL22A1,0.966311705
PDZD2,1.112723147
GOLPH3L,1.07012606
PTTG1IP,1.004966545
ANXA3,0.845098554
TAF3,1.025902104
IGSF8,0.988970071
PCGF2,1.033237497
TSPAN11,1.017252739
SDC1,1.065924959
C8G,1.010171583
CISD2,0.945301139
FCGR1A,0.914698889
SYT13,0.83541614
ANXA9,0.961675852
SGOL2,1.068510328
PRKAB1,0.976986015
PLIN5,0.882302121
PDE6D,0.990362145
TIPIN,1.021111784
SLC24A4,1.066056279
NR1I3,1.063449888
TRIM21,0.9168307
EDC3,1.098714437
XKR6,0.81706942
SLAMF8,0.936676997
PPIB,1.025555415
LIFR,1.062311193
C17orf95,0.96813055
NSF,0.943956793
EIF4EBP2,0.943058091
12-Sep,1.055174758
PANX1,0.976778173
CYP26B1,1.236761399
C12orf52,0.991979732
MAP2K6,0.924270418
SLC24A2,1.042742831
GDE1,0.963688996
CAPN8,1.007140527
SLC16A7,0.869350713
NLRP9,1.159266558
C17orf67,1.048387836
WNT11,1.129900616
UBE2R2,0.967145452
TGFBR1,0.881181152
MTAP,0.906788379
F2RL3,1.011426098
FBXL7,1.072769956
PRLH,1.198902227
CLEC14A,1.017533636
NOMO3,0.934681579
TMEM61,0.812983113
EML2,0.979679843
AXL,1.018591382
POMZP3,0.965833607
IAPP,0.884854001
TCTE1,0.978412331
NR1H2,1.00913975
SDHD,0.992022189
PTPN18,0.992565576
RANBP1,1.003625747
DNALI1,0.921228793
CDC34,0.984213068
OR2A14,0.994773796
CPNE8,0.912218677
ZNF600,1.099235831
NFASC,0.983599458
PCOLCE,1.104315559
CLEC2B,1.004937733
ATG10,0.926393436
C1orf50,0.981199326
PEX19,1.068229954
IL10RA,1.010154302
RB1,0.989264327
EXOSC5,0.96128934
KIF20A,1.038292468
RAN,1.026669963
ZNF132,1.053923858
ASPHD1,0.942960732
HPRT1,0.953998637
KLHL28,0.876039841
USP17,1.021613496
AGPAT9,0.92396993
ADCY4,1.177821556
CLDN6,0.931820846
HSPE1,1.001354117
ISG20L2,1.036691792
ALDH3B2,1.024876717
RGS7,1.122255937
TMEM175,1.024843625
HPCA,0.953075904
ZSCAN12,0.984627022
GRAMD4,0.86915751
PNMAL1,0.983234233
PSMA6,1.004396383
MGAT5,0.996801569
LILRA1,1.106178038
OC90,1.140400195
NCKAP1L,0.943678872
RPL11,1.00181054
CSAD,0.915209706
ZER1,0.926523914
ARID4B,0.993012533
SFRS6,1.008623095
C1orf85,1.03242483
CENPB,1.018014018
C19orf56,0.979885082
TRDMT1,0.983456395
CEPT1,0.972855256
CCDC142,0.880403722
GALNT4,0.84874393
C19orf38,1.225651393
NUP37,0.988830762
FAM105A,0.913325657
USP15,0.985057345
RPS4Y2,1.319751028
BAP1,0.956777652
TMEM120A,0.947216562
REP15,1.013050273
SPRR2F,1.100548898
AQP12A,0.936654773
RPS6KA4,0.907311825
ISM2,1.06068896
MAPK6,0.936188039
CD3EAP,1.080023811
IRF9,1.001547508
ZNF695,0.916449382
OR7A17,0.897377431
ZNF721,0.997352664
MFAP1,0.928073129
GPSM1,1.110434523
METTL8,0.964283696
C8orf44,1.008703253
KIAA1161,0.843366357
WIPF2,0.991968203
ITIH5L,1.039037108
KCTD9,1.013595492
RACGAP1,1.156732443
UBN2,1.141140939
TMEM50A,0.984738203
ITPRIP,1.351332425
TPRG1,0.972064534
PCDHB10,0.952924175
JMJD7-PLA2G4B,1.205729307
PROP1,1.101024451
NXN,1.103953016
C1orf130,0.778024211
GTPBP1,1.149039059
SLC26A4,1.380207458
H2AFX,1.021925034
ZNF10,0.941804364
